cell,n_modes,kappa,h,v,w_r,dE_full,inject_full,dE_diag,inject_diag,dE_block2,inject_block2,dE_rank1,inject_rank1
12,5,1.0,0.011873435838559362,-0.023916427145118095,2.6751092527605462,-5.380329521050363e-05,0,-9.48753204457686e-05,0,-9.296307167618713e-05,0,-0.00010550651036423826,0
13,3,1.0,0.0009673258359988523,-0.3400462339430397,0.002411813009793708,-0.011405073903457463,0,-0.012538282264188183,0,-0.01255713441522488,0,-0.019255445318698605,0
14,8,1.0,0.026478630006846197,-0.013899803790003839,0.036067639402400424,-0.0010664276590292023,0,-0.0026760323368287013,0,-0.0026651652490945845,0,-0.0026771394665813116,0
15,2,2.0,0.002719893203155274,-0.17803354563765242,4.290396926630731,-0.003466400124016824,0,-0.003472282730404475,0,-0.003466400124016824,0,-0.003465269327160833,0
16,3,2.0,0.0009248772884946152,-3.6868649914953067,0.0014144318730200593,-537.1416638771343,0,-527.1893288315932,0,-579.1653169158808,0,-929.1087629072285,0
17,5,2.0,0.02140188119942926,-9.5088428464279,2.889248441146816,-13.668065659643515,0,-14.866772102444546,0,-15.12113646000049,0,-15.638565587253582,0
18,6,2.0,0.018803320558154354,-0.16512664469539917,1.5271052637714557,-0.008921601959555698,0,-0.008927581767588106,0,-0.008927542314753113,0,-0.008927585767820243,0
19,3,1.0,0.0059614552971746235,-0.09878753014110547,0.07247945165868923,-0.030994247500073173,0,-0.06585835444626895,0,-0.05618069421420885,0,-0.06635949637430101,0
20,2,2.0,0.0018401982243198846,-0.013002628432290456,3.5617550896805663,-2.3713626821862964e-05,0,-2.372177513541716e-05,0,-2.3713626821862964e-05,0,-2.370569635104112e-05,0
21,3,2.0,0.010236952987221597,-0.4524372871461767,0.2065557568184996,-0.14758900162131994,0,-0.15022894965083977,0,-0.15031833021411367,0,-0.14660302522327795,0
22,8,1.0,0.02824770157890496,-5.734366605167642,0.33906573833251336,-25.052291056935374,0,-44.40486071945636,0,-43.05933570620857,0,-45.51532368624638,0
23,8,2.0,0.0003575332234454484,-0.011619625504478823,0.052064200481934705,-6.340136969790406e-06,0,-8.161054027014435e-06,0,-8.067952630962452e-06,0,-8.188522833418605e-06,0
24,2,2.0,0.00838206490525101,-0.02038637147557433,0.036867131267997566,-0.002888655137687669,0,-0.0028793545740927297,0,-0.002888655137687669,0,-0.0028400244979947236,0
25,2,1.0,0.008684150562934069,-1.859857547892782,5.480530485459372,-0.3147981396083313,0,-0.31462125403099767,0,-0.3147981396083313,0,-0.3145725379602256,0
26,8,1.0,0.0036359166551384256,-0.01091081453082275,0.6040000727964189,-4.435806325419337e-07,0,-6.39241436024403e-05,0,-6.062552061785557e-05,0,-6.408137169415923e-05,0
27,3,2.0,0.0009081992665323618,-0.049247934847853995,0.6785495481945221,-0.00012087545959484254,0,-0.0001208749844318869,0,-0.00012087499048981645,0,-0.00012088086759463683,0
28,5,2.0,0.0026216418898262627,-0.01508361774334295,0.21355824537537005,-0.0005213811814716121,0,-0.0005284303278176648,0,-0.0005210698663238758,0,-0.0005314694973251373,0
29,8,1.0,0.031234551181354448,-0.019686348751877615,0.03090841410581193,-0.000518580348989264,0,-0.0005551279129295322,0,-0.0005405042043492543,0,-0.001269780561010566,0
30,2,2.0,0.0003969949730517182,-0.8713860010732678,0.003444449266235666,-10.633595378820317,0,-10.656674256726077,0,-10.633595378820317,0,-10.615901080285852,0
31,7,1.0,0.0013955303684253996,-8.922601683686057,0.45016588219334924,-71.60419363734667,0,-68.63681356829525,0,-74.54376668316019,0,-68.72801798865594,0
32,3,2.0,0.0015794462021726883,-1.20314736505302,0.0017497664986075086,-0.6013698600465887,0,-0.8735656929101765,0,-0.6484002144403576,0,-1.1867162587707298,0
33,2,1.0,0.0014930116305826783,-0.08009195638511771,0.005651291791316557,-0.006074179673344893,0,-0.1818591799883374,0,-0.006074179673344893,0,0.18552749042339278,1
34,8,2.0,0.0012000880692323913,-0.04135562932018752,0.013964219206804004,-0.019848409234470434,0,-0.036821554469064224,0,-0.013032882669946504,0,-0.049542144509927735,0
35,2,1.0,0.0077105370759699195,-0.08226770199664482,0.11772796907334242,-0.0018232188666177096,0,-0.004832832638250337,0,-0.0018232188666177096,0,0.22379598309479148,1
36,5,1.0,0.008649930800853604,-0.22063807126633314,0.011545926280079844,-0.8361692904727964,0,-1.4139764102342112,0,-0.7482664143120639,0,-1.561627929746765,0
37,4,2.0,0.0007751442621087176,-0.24299475100063528,0.0061889946112521676,-0.8044056084095117,0,-0.8134985517588538,0,-0.7139684139497735,0,-0.9528674575283747,0
38,8,1.0,0.02913293718711075,-0.5321189958215107,0.06821473484424012,-0.24608332641210806,0,-2.050631237322452,0,-0.7725092610741786,0,-2.0738856201669527,0
39,6,1.0,0.0041391686042781504,-0.8241594720022944,0.3899840610648949,-0.39486453762685847,0,-0.4777676229775848,0,-0.5315380026066223,0,-0.8434775934706341,0
40,8,1.0,0.0024024772994005157,-0.08002047540192528,0.003978774766059547,-0.0013105596138296427,0,-0.08393672605540059,0,-0.10412256680007947,0,-0.09706910041650829,0
41,7,2.0,0.0016519199473755168,-1.706504061913364,0.0030251389868769366,-0.04012381292079681,0,-0.26188480476503173,0,-0.04156230902651714,0,-0.5935759738198385,0
42,5,1.0,0.022174593140194175,-0.3343448447428459,0.13911083685424658,-0.024384519962564133,0,-0.050606607710580565,0,-0.0508647033310658,0,-0.09650443692419847,0
43,4,2.0,0.0010036895060796989,-0.0744227192567063,0.8267844571847388,-0.0012845779597916696,0,-0.0013244460265683863,0,-0.0013218486146716335,0,-0.0013275024617585944,0
44,2,2.0,0.0034693138372879346,-0.016959518137773605,0.011840938519888686,-3.0164000172239885e-06,0,-3.016413278471991e-06,0,-3.0164000172239885e-06,0,-3.016260988973271e-06,0
45,3,2.0,0.003493427534164873,-0.5395830737342083,0.08528553946645355,-1.6415020726012644,0,-1.563395664018685,0,-1.600881593504907,0,-1.6740460410653022,0
46,3,2.0,0.005405483026351457,-0.014558467205357624,0.002077156990491202,-0.0021903348081032947,0,-0.0022096441422752855,0,-0.0023682918861382893,0,-0.0031249893350195276,0
47,8,1.0,0.0007796336453429028,-1.1599522480158646,3.8516800317684226,-0.0016727483846031566,0,-0.0023397080892535727,0,-0.0023445713769301713,0,-0.002455300816923134,0
48,2,2.0,0.022071112905836153,-0.02660486998986511,0.06852638113693175,-0.001901650761077226,0,-0.003684153885550344,0,-0.001901650761077226,0,0.005501772834606905,1
49,2,2.0,0.0014616949913409648,-1.0041538656478803,4.506750389892431,-0.11146400883232951,0,-0.11146385058963128,0,-0.11146400883232951,0,-0.11146350587784142,0
50,8,2.0,0.009193297762545665,-2.5531401200499095,0.0015298708999997724,-1.9513793079418065,0,-23.25257328824091,0,-15.9720576869272,0,-23.53230036147852,0
51,2,2.0,0.013371996486751032,-2.0969909265746627,5.3239645932452255,-0.41217030683145034,0,-0.4128914543597251,0,-0.41217030683145034,0,-0.41293233285318126,0
52,2,2.0,0.02988466837624808,-0.021743150772742977,0.06151218403113347,-0.0005949640216101736,0,-0.0005950705880205377,0,-0.0005949640216101736,0,-0.0005948627349763526,0
53,4,2.0,0.016411310193558893,-0.028884933943045855,0.0060841554896287975,-0.05325239391277231,0,-0.06698832730795785,0,-0.059420116480476994,0,-0.06766703869020342,0
54,6,1.0,0.002343239730157091,-0.07786648644988586,3.927202516310596,-0.00020700639183099682,0,-0.00014258141961419053,0,-0.00015316814243763034,0,-0.0002281568157610573,0
55,5,1.0,0.0037975930196364736,-0.03701468146186909,0.1812353355464582,-1.8598757659873955e-06,0,-0.0026413125164264995,0,-0.00014184892706848315,0,-0.0026456023141256464,0
56,4,1.0,0.001373982751864629,-0.028163554222493926,8.419228208481323,-1.528666830404357e-05,0,-4.2184395951867e-05,0,-3.48002921998078e-05,0,-4.424511946122174e-05,0
57,4,1.0,0.015400850514547168,-0.2210580837062711,0.15279106482994048,-0.1409583105767549,0,-0.15983986315416085,0,-0.14470648884515325,0,-0.15990766955740968,0
58,8,1.0,0.0018624433713031116,-6.759652532677041,0.0020656631932684548,-117.37720042507499,0,1941.1214374975334,1,-1089.0005530243925,0,-5440.992052675194,0
59,2,2.0,0.009768635888816768,-0.013232412258471287,0.001163849940489238,-7.291532348782659e-06,0,-6.107402211527613e-05,0,-7.291532348782659e-06,0,-7.2050117289057525e-06,0
60,8,2.0,0.002854924630188015,-9.195469406146877,0.001549522365096104,-298.03260458130535,0,-834.8350752850529,0,-1958.3884077673283,0,-8350.382658407627,0
61,6,2.0,0.0016349190041881991,-2.989525228671661,4.004683174518517,-0.7163502442822658,0,-0.7169040180289963,0,-0.7169067190214367,0,-0.7181197342311876,0
62,4,2.0,0.0005741059479556372,-0.3004818222375671,6.169889471293932,-0.003939228630302875,0,-0.004333815613709251,0,-0.004332021319089913,0,-0.004432385437904009,0
63,4,1.0,0.00036729768889484003,-4.682557450638981,0.0011641824777337665,-0.23439518968916673,0,-0.2699248289845855,0,-0.2719161632776377,0,-0.28032399638141214,0
64,2,1.0,0.0005308435610933119,-0.03289036081369133,0.22652096283507572,-0.0003073485447824646,0,-0.00030734880696331457,0,-0.0003073485447824646,0,-0.0003073348545061484,0
65,6,1.0,0.01249919755071703,-0.01697814909966213,0.10921188006771217,-3.536810901877581e-05,0,-0.00040977880335853786,0,-0.0003641496481246986,0,-0.0009921075445859762,0
66,5,2.0,0.0009358456706482864,-0.0726034493331475,0.023810626910833507,-0.00039942382596934445,0,-0.0001424208347004241,0,-0.0001415139797953241,0,-0.0006286502785834563,0
67,5,2.0,0.006240199627051669,-3.005736423059869,0.2920981246029037,-14.267618690054453,0,-13.652308782216359,0,-13.793044370481397,0,-14.649951470181598,0
68,2,1.0,0.010341991647872816,-0.09944394607334114,3.5176533525660347,-0.0014048631724960536,0,-0.0014047603556608679,0,-0.0014048631724960536,0,-0.001298813917540356,0
69,7,1.0,0.0021237833601768503,-0.1803840383260296,0.001033757374815549,-0.008259092916887312,0,-0.008635838893733094,0,-0.008682187607950809,0,-0.018096509458192855,0
70,3,1.0,0.003141367325933044,-1.266886842042241,0.3263039156214279,-0.04273206003097707,0,-0.043354226361802084,0,-0.04308318062567018,0,-0.04498035921121124,0
71,2,1.0,0.019003477869229898,-0.11017645984586494,0.038862476948162195,-0.0008918691604915263,0,-0.009098161693616158,0,-0.0008918691604915263,0,0.061516964400812946,1
72,4,2.0,0.0021857247580761986,-3.2574174021043043,0.0060013452609730565,-2.5478533080397483,0,-23.064018254301004,0,-23.78892459935048,0,-59.32718752961898,0
73,7,2.0,0.019894331384860537,-0.9902614723902172,0.10235623934730437,-3.238910146969731,0,-3.0147250363300344,0,-2.801806929679699,0,-3.01498507423394,0
74,6,1.0,0.0007519893242107995,-0.8029139669099118,0.7837438176231983,-0.0011677314991544452,0,-0.009376309991408316,0,-0.008588155714697732,0,-0.011201206989546908,0
75,4,1.0,0.0016024820584993461,-1.4570411781330077,0.07390186929786795,-0.8020701320878842,0,-0.9861710621424074,0,-0.8587453522058883,0,-2.5168867120372678,0
76,5,2.0,0.0036432159914449175,-0.6561328843114008,0.9978981455875707,-0.05015520442629012,0,-0.05158945557853975,0,-0.05376400055542757,0,-0.07614093880434572,0
77,8,1.0,0.016405718306753806,-1.2685085124169342,3.580232555759907,-0.03562545958375549,0,-0.1769000925565544,0,-0.16826593697013056,0,-0.17651628916551249,0
78,4,1.0,0.012093275136806405,-0.08040793185807199,0.02067947537580447,-0.05403592722857088,0,-0.05832512067494257,0,-0.08874898606562501,0,-0.14632925025602014,0
79,5,1.0,0.007462708982999296,-0.04053901134754099,0.014073211340469089,-0.01917846774833367,0,-0.009595601636646196,0,-0.01952899127342509,0,-0.045632821218826614,0
80,3,1.0,0.03120888683603578,-0.022925629111711775,1.1663368506207823,-9.115490625951635e-05,0,-4.29995233372542e-05,0,-9.606416165074561e-05,0,-0.0001515840573971411,0
81,7,2.0,0.020882367537361234,-2.6393785295961885,4.562770620452111,-0.0999938203918419,0,-0.3812733471196663,0,-0.33787850985246626,0,-0.5750093746562386,0
82,3,2.0,0.00039222371510373505,-5.90954667144677,7.768551376177468,-0.9994430555113645,0,-0.9995102015606261,0,-0.9994432005749252,0,-0.9995859238132738,0
83,7,2.0,0.0005692807917614849,-3.067920550512882,0.05612571490222863,-0.1745203817779526,0,-0.17580744045328345,0,-0.17577895199740112,0,-0.17970332464510363,0
84,4,2.0,0.010277069364692778,-0.03078436027150669,1.5077395087096515,-9.9760861833518e-05,0,-0.00011076519232264316,0,-0.00011413108353515282,0,-0.00021200337537971594,0
85,8,1.0,0.013622248510544116,-9.17502641219461,0.28317975994895217,-28.22399101660379,0,-147.6498010043475,0,-146.22908571953323,0,-148.26260293497208,0
86,3,2.0,0.00040019022613157205,-0.9516426435639683,0.28436616508775164,-1.530316882060512,0,-1.5303321470060056,0,-1.5303371554903638,0,-1.5316268435551978,0
87,4,2.0,0.0003863157862364164,-0.27250069493154744,0.017102446936247566,-0.13568734289377815,0,-0.1830290198373179,0,-0.14662306115801593,0,-0.19363956032051033,0
88,4,1.0,0.0003732241461718764,-1.1477053482136264,0.5638081794858649,-0.010718815419778371,0,-0.010530479419283756,0,-0.010532943429152564,0,-0.010470757422969434,0
89,4,1.0,0.001964659180788694,-1.458530125756243,0.01876006419920262,-46.86204954287981,0,-47.80894849896977,0,-49.403822536724846,0,-49.81992147287603,0
90,5,1.0,0.0010516668878081262,-0.010710195162829866,0.030670177385036197,-7.456885266802831e-05,0,-5.049308555863936e-05,0,-0.00014538674078205978,0,-0.00030271926920561864,0
91,4,1.0,0.006975299553156531,-0.026991712583225618,0.3522619082172948,-0.000915742269685195,0,-0.0009093921233902798,0,-0.0009155925145023913,0,-0.0009094117396916694,0
92,4,2.0,0.010069485912045064,-3.9475866064439016,0.0022068449036253125,-1.502644572729423,0,-2.8499963907593155,0,-2.863421851693147,0,-2.853149465744991,0
93,7,1.0,0.000620678885189607,-0.013971630188349867,0.019780731886744046,-2.471530933148905e-05,0,-0.0008801738669274688,0,-0.0001876734985655432,0,-0.0008796991314788524,0
94,2,2.0,0.0024968080382476495,-0.07164895976035152,0.02236388258763506,-0.03744684982465457,0,-0.020657645329256805,0,-0.03744684982465457,0,7.341297208161062,1
95,4,2.0,0.0006468100510232845,-0.030301763678291335,0.013196201630145314,-0.02574266868608173,0,-0.02590366524157713,0,-0.025949987389662865,0,-0.025955256262700465,0
96,5,1.0,0.02174408202160972,-0.03447564467756631,8.787528242412849,-2.1447679308167375e-05,0,-4.6517749389602824e-05,0,-3.249095068834708e-05,0,-4.942934313664145e-05,0
97,8,1.0,0.005577829959103128,-7.608580831922366,4.390213755924678,-0.9744238317004061,0,-5.344249207590995,0,-4.657254093128069,0,-6.189065290830835,0
98,3,1.0,0.010887741742451131,-8.147559852359016,0.02198094508288676,-403.64761496957476,0,-599.7727041971343,0,-731.4595806501035,0,-940.0504305544532,0
99,2,2.0,0.0004818785666850839,-0.17748668706380516,0.010567627517694324,-0.03894727624473493,0,-0.0389471346335164,0,-0.03894727624473493,0,-0.03894706984847085,0
100,6,2.0,0.004208914315356136,-0.028685704063918842,0.05833804487862052,-0.0016322076661812032,0,-0.0016951274120951682,0,-0.0016676825338631232,0,-0.0018801738285805633,0
101,5,2.0,0.001536788396087519,-0.010624704878414853,0.48099354965994157,-0.00010771135781823899,0,-0.00010584869780302032,0,-0.00010560981604829128,0,-0.00010988353620753233,0
102,2,2.0,0.0005779408607653838,-0.28049750572507237,0.028084224958452815,-0.7516447858627848,0,-0.6188464212330986,0,-0.7516447858627848,0,-0.7525142707054231,0
103,8,2.0,0.009210985180612054,-0.05793619558537516,2.0519939791594726,-0.0003274257597138758,0,-0.0007002844320387501,0,-0.0005832451032315726,0,-0.0007225188383624002,0
104,5,2.0,0.00036246181654624366,-0.19126447724193935,1.4236745378629874,-0.012326331563895144,0,-0.012463551000192577,0,-0.012460986928975277,0,-0.012624690332313511,0
105,5,2.0,0.017625225294278197,-2.1061505447755438,0.0011176652952252903,-854.5518782875863,0,-966.4468924195731,0,-1256.464777427638,0,-1746.7148949420234,0
106,4,2.0,0.0023987967380236074,-1.2390406621362011,8.688003389514618,-0.06174808107414985,0,-0.05789591302127613,0,-0.057816152494209,0,-0.061763404804894353,0
107,7,2.0,0.008254259072731864,-7.328949936261042,0.001375750251602427,-3.90366656104743,0,-20.106492988848913,0,-17.8590956279113,0,-41.35584888968879,0
108,7,1.0,0.004642035479909543,-3.832243617974193,0.23897967939945455,-12.058079503530688,0,-28.085818423687098,0,-24.26729221497264,0,-29.96078940562386,0
109,4,1.0,0.005913442415077902,-0.011870336858159632,0.03992908694063979,-0.00017514343615592323,0,-0.0003036099269737428,0,-0.0002869800283828237,0,-0.00037523570039214166,0
110,5,1.0,0.002290208131569343,-2.5875200197129016,3.8623003129895186,-0.1575910197251258,0,-0.15755668868683292,0,-0.15721074172869398,0,-0.1576491907983134,0
111,8,2.0,0.00036312544498805677,-0.12777484884447232,0.6295119377686059,-0.0011199992236662591,0,-0.0011120800036631077,0,-0.001112109959061306,0,-0.0011285346734649735,0
112,4,2.0,0.0009491736066644556,-0.18470794690802625,0.44496498053238914,-0.02359378738164595,0,-0.029098828958462355,0,-0.028658317014305348,0,-0.029691153474683558,0
113,2,1.0,0.00034695806878298383,-0.023226768044538052,0.046797615236933605,-0.004610677030890407,0,-0.004611019231338892,0,-0.004610677030890407,0,-0.004610662264982616,0
114,5,2.0,0.0010833249160470567,-0.5489106919813984,0.001582523320812227,-0.02982303166398026,0,-0.030233066637507022,0,-0.02965197387190699,0,-0.07440441366168216,0
115,2,1.0,0.008859316479107097,-0.06273662200996019,0.0015311422145544951,-0.0003632126752868281,0,-0.00036067642715331694,0,-0.0003632126752868281,0,-0.00020546392947862202,0
116,3,2.0,0.006504551977389005,-1.091800806724886,0.004007246000135923,-1.4580235966388102,0,-1.452281336033252,0,-1.4523064907937453,0,-1.4769483096966383,0
117,3,2.0,0.005865855498204725,-0.024703408407391964,0.005930752438868392,-0.007349256854053132,0,-0.007367625662356048,0,-0.007533642378533857,0,-0.00829076445641503,0
118,7,2.0,0.0016229362202807981,-3.690990450266815,0.01405098676421608,-82.22318591099986,0,-67.42755683648363,0,-63.364117321303866,0,-127.12358708165749,0
119,2,2.0,0.0015215111268969172,-0.02759558536224124,0.01085170633331779,-0.001547480318927194,0,-0.0015282599750204365,0,-0.001547480318927194,0,-0.0005576954376822901,0
120,2,2.0,0.0031326986292728835,-0.014493615865131534,0.3656729239771037,-8.294818350686607e-05,0,-8.293861016270366e-05,0,-8.294818350686607e-05,0,-8.284135512937337e-05,0
121,6,2.0,0.0007827869073101035,-3.873054993645487,0.06803114990747494,-1.4808512073576026,0,-1.7925218043171185,0,-1.7453323694378895,0,-2.138533100606182,0
122,2,1.0,0.005247774629931489,-0.035369610738969534,0.027238942010773023,-0.0009779574875540438,0,-0.0009839869170949651,0,-0.0009779574875540438,0,-0.0008385360410078438,0
123,6,1.0,0.0027357770192740125,-1.6754309146991258,0.006394775778778259,-0.3487279848827711,0,-0.9059575311768526,0,-0.3019914881968475,0,-1.2850008633363643,0
124,7,1.0,0.006345205620890515,-0.14848202429231028,0.04716380007308976,-0.0008884770696625244,0,-0.006957815200866441,0,-0.0020587539707199454,0,-0.007048776757917846,0
125,3,1.0,0.010951730923951693,-5.291297888226294,0.031616661685735604,-423.40860233827823,0,-416.6636458441718,0,-423.4594715887901,0,-388.5806046860278,0
126,6,1.0,0.0032290726688261654,-0.07914015027924952,9.552714487541502,-0.00032256452160211405,0,-0.00032222013934346116,0,-0.0003225782326964848,0,-0.00032404065926051244,0
127,4,2.0,0.004681423253855135,-0.3427431634940139,7.2966436552559895,-0.00804426610590114,0,-0.008044903912114229,0,-0.008044060993141746,0,-0.008045807675439491,0
128,6,2.0,0.0012670717747368684,-2.517071713436832,0.0031813157108413087,-14.203746907796358,0,-26.336841928230797,0,-23.506610201969238,0,-103.95145916784134,0
129,5,2.0,0.025213098633933062,-8.145031617735713,1.675776379321631,-6.525466287800137,0,-16.067920493517615,0,-15.476649551594964,0,-16.07966118505639,0
130,2,2.0,0.0028601254501386857,-0.09276709936719661,0.07657481536838062,-0.05593988298568521,0,-0.05594399119316897,0,-0.05593988298568521,0,-0.055764954739239654,0
131,8,1.0,0.022316342702316888,-0.01690936687820971,0.0033782929492442194,-8.326476092578028e-06,0,-0.0003587086854901361,0,-8.063458961349995e-05,0,-0.0003868291035201074,0
132,7,2.0,0.001284227424392584,-0.01805002691079971,0.0029737904965837125,-2.7456626884116153e-05,0,-4.5888090590168185e-05,0,-8.766809902811812e-05,0,-0.0001549033748430781,0
133,4,2.0,0.0004604972692337787,-0.03589122401284802,0.009682060683120212,-0.0005384874202307571,0,-0.000694960973284045,0,-0.0006793559169842728,0,-0.0006956613157993591,0
134,7,2.0,0.004377117122472846,-7.332264749769683,0.05673268668514972,-8.23092334174629,0,-61.05627601207726,0,-48.31338275912219,0,-88.60978160112364,0
135,7,2.0,0.002285757502820421,-4.511913795784574,0.04844956646223752,-106.43084431436725,0,-202.752898066471,0,-190.59259497246398,0,-202.80765273142669,0
136,8,1.0,0.025264318509242958,-0.04671965663763096,0.007126818033339586,-0.0002496223072716852,0,0.05844552771720801,1,0.0035288138871088504,1,-0.14393453433018658,0
137,5,1.0,0.012417714229626441,-0.8970215541282477,2.2394217749975183,-0.15887411708104002,0,-0.17302377997309687,0,-0.16738386001063177,0,-0.17473732518024782,0
138,3,1.0,0.0003215931315060404,-0.13995764914707326,0.03821209456558263,-0.0002683380109814171,0,-0.0002613196437523668,0,-0.00026154061713923316,0,-0.00033016839028238154,0
139,5,1.0,0.0029787157704182447,-0.3453705869745384,0.08979280393711728,-0.0005660363557555836,0,-0.0008844635865207229,0,-0.0009032701026936429,0,-0.0008819216680576725,0
140,5,2.0,0.0006964557839425654,-7.594255023078764,0.0048811605031676576,-53.39564774766586,0,-58.376032413022585,0,-53.59578885654355,0,-68.40948897270391,0
141,8,1.0,0.0026786015843496143,-0.5049925809461072,0.2524412572200442,-0.3286391954684431,0,-0.4987558714481447,0,-0.4863292053129543,0,-0.49878974403657594,0
142,6,1.0,0.0014433409032290397,-0.01624631423614208,1.5006002219320027,-1.642660768926327e-05,0,-6.98684078084524e-05,0,-3.849213240421274e-05,0,-8.080793511693903e-05,0
143,2,1.0,0.022098127893228212,-1.5297098105761564,1.547427881337156,-0.7553321906385861,0,-0.7552519871096819,0,-0.7553321906385861,0,-0.754110324988652,0
144,7,2.0,0.01209786164137519,-0.11153786707711875,0.2804171804172006,-0.0007072571932364435,0,0.00023857545504650177,1,-0.0034373223206826016,0,-0.0034846742464194787,0
145,3,2.0,0.0006892952519196902,-0.06336386544220551,8.045571900744866,-0.0002460938023392826,0,-0.0002460989964036834,0,-0.00024609522819701325,0,-0.0002461136891365161,0
146,3,2.0,0.001043322150042518,-3.0856543117649866,0.05849628103155895,-4.412486858091626,0,-3.717372279548684,0,-3.7231579015037255,0,-4.762392316475783,0
147,7,1.0,0.0006744082900011397,-7.680212903284357,1.2614049530407707,-17.242017630153608,0,-19.808925354120717,0,-19.037447538162265,0,-20.948681947113997,0
148,7,1.0,0.0035112292127902926,-0.19441424539621477,0.2990724724053591,-0.0016101644511752333,0,-0.0017800936822659971,0,-0.0022514027658244867,0,-0.0027623702433628022,0
149,5,2.0,0.026216232726741062,-0.24017640888307082,0.521688571040902,-0.04873015512450957,0,-0.05130418813200521,0,-0.05111082966685984,0,-0.05380972663920522,0
150,6,2.0,0.0024263715310396095,-5.558541505346522,0.01810512221086224,-273.4698822550531,0,-137.97627819099796,0,-141.98145050467986,0,-262.9642525154285,0
151,8,2.0,0.001048058175871992,-0.2881903767007342,0.07542331993997467,-0.21753273705698228,0,-0.37758373956632973,0,-0.2360624100385173,0,-0.3763540427723737,0
152,7,2.0,0.005412434391054426,-4.142730946516703,2.033756453828871,-1.5130558942716688,0,-4.019950034184355,0,-3.8442008422534055,0,-4.084254953955012,0
153,5,1.0,0.005136892857711874,-8.291306007460058,0.017801881928760508,-448.8081930978922,0,-1892.4778425036493,0,-1822.6638928333134,0,-1925.769046654864,0
154,8,1.0,0.024786234738632222,-0.01742600893109934,0.46026403848539627,-8.096484528362065e-06,0,-3.389081481684856e-05,0,-6.9872747956431286e-06,0,-3.724685741122492e-05,0
155,5,2.0,0.000566114941827788,-3.8538958067662317,0.5485886160976332,-1.2850803395253685,0,-1.2530121979402615,0,-1.2527709754129983,0,-1.3321989649359907,0
156,8,2.0,0.002025807173746547,-0.3009352528186425,0.033093278063431895,-0.17722062688137163,0,-0.28605324756269734,0,-0.26760069069720704,0,-0.2908192328140906,0
157,8,1.0,0.013733217933253598,-0.23462312624558185,0.04075063371182454,-0.016190190523296066,0,-0.6276604100478618,0,-0.61959538813212,0,-0.6542831093961845,0
158,6,2.0,0.019952268669166842,-0.011333332249922536,1.0910560216856793,-2.6416802895809556e-05,0,-4.8423641954316304e-05,0,-4.7003725150897836e-05,0,-4.868190571229907e-05,0
159,7,2.0,0.011577818194068206,-0.8513818579500396,0.03982490825462337,-8.579301308702723,0,-8.679081898195443,0,-8.573463656908343,0,-8.86247754825851,0
160,2,2.0,0.008835658253913331,-0.21788207471039658,2.3120844575165056,-0.010209625542926587,0,-0.01020976940012815,0,-0.010209625542926587,0,-0.010188528772703327,0
161,3,2.0,0.0004857391620616937,-0.058606395138070255,0.10816228984420452,-0.0019756743535505085,0,-0.0019556723175084677,0,-0.001967177791430826,0,-0.0008854995487144173,0
162,8,1.0,0.0006964285499217558,-0.012748639444620282,0.4282465183127631,-1.1723653021786923e-06,0,-7.836406069815411e-06,0,-2.614916078906267e-06,0,-8.700989580921487e-06,0
163,3,1.0,0.005321123673158643,-0.022182690791613353,0.7355595167274437,-1.3650484552218045e-05,0,-3.894100143937902e-05,0,-1.2687564899941327e-05,0,-3.96596873743934e-05,0
164,5,2.0,0.0013409215472837456,-0.03433523316839244,0.033356045756386406,-0.00039364693949288723,0,-0.000637087350184997,0,-0.0006483922844019718,0,-0.0006367426034322096,0
165,3,2.0,0.0007401175828893924,-0.04515754549397368,3.499930303011217,-0.00028894887207955204,0,-0.00028894916963581276,0,-0.00028894894537398816,0,-0.0002889487082926572,0
166,3,1.0,0.0068544008446704855,-0.12075671873788299,8.749721569451273,-0.0008317265797554168,0,-0.0008311075687002134,0,-0.0008313604690396237,0,-0.0008324873309304314,0
167,4,2.0,0.014786991562687639,-2.4689699091314328,0.3405074195191401,-7.8290871428702715,0,-8.091519588795927,0,-8.076067418058207,0,-8.908530053912273,0
168,2,1.0,0.014654682709825454,-2.885698986608925,0.31381016170421633,-12.685511431792293,0,-12.687875633252187,0,-12.685511431792293,0,-12.67675501712104,0
169,3,1.0,0.022112864602721393,-4.08745174035303,0.6934193150428353,-11.376610422909408,0,-11.231603549646437,0,-11.18384129884495,0,-11.644183331166301,0
170,4,1.0,0.024338943427015345,-0.030702903836392178,0.003328283198056584,-9.604423114401017e-05,0,0.0009283334389588727,1,-0.00010863025923424363,0,-0.009818433087650014,0
171,8,2.0,0.0028641448854431215,-6.912031847800791,0.19103754214154822,-56.156448543440305,0,-60.21497545426041,0,-59.97455788744381,0,-70.33320325293438,0
172,5,2.0,0.001281687849983558,-0.07950343345049843,0.4025492165310366,-0.00038198408207779175,0,-0.0003432376912434294,0,-0.00034734333908282254,0,-0.00027657157361434415,0
173,6,1.0,0.00047115560986369737,-0.14001151144928364,0.1245608346111494,-0.013169965756510527,0,-0.009325109385374869,0,-0.011442721104964124,0,-0.028824322791214115,0
174,4,1.0,0.0007536453028252135,-1.1367516111831169,1.54626759440434,-0.39928035590527583,0,-0.4061315473587033,0,-0.4020016782934196,0,-0.4081115397451408,0
