block,n_cells,max_rel_closed_form,max_rel_vs_common,cold_cells,cold_misclass_k1,cold_misclass_k2,kappa,weight,predictor,paired,n_active,false_neg,false_pos,fn_frac,first_fn_grid_amplitude,b,m_over_M,q_n_norm,qdot_n_norm,index,dE,dE_over_Eminus,family,cold_index,x_star_closed,x_star_measured,x_star_absmin,x_star_absmedian,x_star_k1,x_star_k2,warm,shared_body,n_both_active,row2_only_false_neg,order_sign_flips,max_fn_coupling,cum_sweep_dE,energy_band,half_peak_growth,cum_sweep_rigid,cum_sweep_modal,cum_gravity_lift,n_injecting,label,M,m,n_steps,inject_frac,cum_sweep_first_half,cum_sweep_minus_ground,cum_gravity_lift_excluded,cum_predictor_dE,peak_step_inj,E_impact,Emodal_peak,Emodal_peak_over_impact,Emodal_peak_h1,Emodal_peak_h2,E0,E_final,E_max,cold_control_cells,cold_misclassified,warm_onerow_cells_mass,warm_onerow_false_neg,warm_onerow_false_pos,tworow_cells_mass,tworow_false_neg,tworow_false_pos,tworow_order_sign_flips,combined_cells_mass,combined_false_neg,combined_false_pos,combined_cells_matched,combined_injecting_matched,instrument_cells
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,2.5118864315095797,-2.0,-1.0,0.432790499520681,2.0450180307313115,0.35826294258077535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,2.5118864315095797,-2.0,-0.5,0.432790499520681,1.7703882856094468,0.41941560264459066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,2.5118864315095797,-2.0,0.0,0.432790499520681,1.1570662436137247,0.32456454285050196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,2.5118864315095797,-2.0,0.5,0.432790499520681,0.2050519047441437,0.05482907106331481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,2.5118864315095797,-1.5,-2.0,0.432790499520681,0.8408383197762941,0.08764564356348738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,2.5118864315095797,-1.5,-1.5,0.432790499520681,1.304038949160418,0.20047396967542144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,2.5118864315095797,-1.5,-1.0,0.432790499520681,1.4285472816706806,0.33637346762786796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,2.5118864315095797,-1.5,-0.5,0.432790499520681,1.214363317307086,0.4306254385984306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,2.5118864315095797,-1.5,0.0,0.432790499520681,0.6614870560696331,0.2974243440158996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,2.5118864315095797,-1.0,-2.0,0.432790499520681,0.20720958065630946,0.024681959186679515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,2.5118864315095797,-1.0,-1.5,0.432790499520681,0.7308559907987,0.1361884138652496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,2.5118864315095797,-1.0,-1.0,0.432790499520681,0.9158101040672344,0.289009325132722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,2.5118864315095797,-1.0,-0.5,0.432790499520681,0.762071920461908,0.42289469174997507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,2.5118864315095797,-1.0,0.0,0.432790499520681,0.26964143998272494,0.21294569145621564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,2.5118864315095797,-0.5,-1.5,0.432790499520681,0.26140660389417025,0.05668757952479751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,2.5118864315095797,-0.5,-1.0,0.432790499520681,0.5068064979209717,0.2048699710603523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,2.5118864315095797,-0.5,-0.5,0.432790499520681,0.41351409507391645,0.35427939152479926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,2.5118864315095797,0.0,-1.0,0.432790499520681,0.20153646323189411,0.09322090231136906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,2.5118864315095797,0.0,-0.5,0.432790499520681,0.16868984114310737,0.18426364095113543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,2.5118864315095797,0.5,-0.5,0.432790499520681,0.027599158669483037,0.0263630830072248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,10.0,-2.0,-2.0,0.138173734813903,1.9489566182454467,0.045326057831364654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,10.0,-2.0,-1.5,0.138173734813903,2.3799982877362176,0.0781294516513157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,10.0,-2.0,-1.0,0.138173734813903,2.345398890261361,0.11045481555176083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,10.0,-2.0,-0.5,0.138173734813903,1.8451584258208982,0.12048912366914456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,10.0,-2.0,0.0,0.138173734813903,0.8792768944148168,0.06922400734725535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,10.0,-1.5,-2.0,0.138173734813903,1.0497024463105689,0.02860043661515333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,10.0,-1.5,-1.5,0.138173734813903,1.5842918558242012,0.06491547487583603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,10.0,-1.5,-1.0,0.138173734813903,1.6532401983722167,0.10723689551492296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,10.0,-1.5,-0.5,0.138173734813903,1.2565474739546154,0.1290608904312301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,10.0,-1.5,0.0,0.138173734813903,0.39421368257140177,0.05353565493954013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,10.0,-1.0,-2.0,0.138173734813903,0.26198773129412345,0.008204733110945795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,10.0,-1.0,-1.5,0.138173734813903,0.9001248808306208,0.045291784233001633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,10.0,-1.0,-1.0,0.138173734813903,1.0726209634015067,0.09641842058103729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,10.0,-1.0,-0.5,0.138173734813903,0.7794759790067696,0.13714710372723182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,10.0,-1.0,0.0,0.138173734813903,0.020689927646420525,0.005827366095963313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,10.0,-0.5,-1.5,0.138173734813903,0.3274973627554836,0.019415762287130777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,10.0,-0.5,-1.0,0.138173734813903,0.6035411853492327,0.07221272569976592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,10.0,-0.5,-0.5,0.138173734813903,0.41394394097736287,0.1311542151238636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,10.0,0.0,-1.0,0.138173734813903,0.24600086421539835,0.034568954294456444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,10.0,0.0,-0.5,0.138173734813903,0.15995135986639353,0.07425578652622025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,1.5199110829529332,10.0,0.5,-0.5,0.138173734813903,0.017498235673860663,0.006536033740878508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,2.5118864315095797,-2.0,-2.0,0.9998021868565521,5.4171292835503255,0.7115400836906121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,2.5118864315095797,-2.0,-1.5,0.9998021868565521,4.83139994940773,0.8407844138840531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,2.5118864315095797,-2.0,-1.0,0.9998021868565521,3.889548776971755,0.8306105058618091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,2.5118864315095797,-2.0,-0.5,0.9998021868565521,2.591575766242399,0.5859819359473901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,2.5118864315095797,-2.0,0.0,0.9998021868565521,0.9374809172196672,0.1887842414485717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,2.5118864315095797,-1.5,-2.0,0.9998021868565521,3.9047766908540744,0.5912398337916107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,2.5118864315095797,-1.5,-1.5,0.9998021868565521,3.6099003765576905,0.801986122880924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,2.5118864315095797,-1.5,-1.0,0.9998021868565521,2.9589022239679252,0.9242475870360827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,2.5118864315095797,-1.5,-0.5,0.9998021868565521,1.9517822330847854,0.7215361585552754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,2.5118864315095797,-1.5,0.0,0.9998021868565521,0.5885404039082607,0.19539461156992977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,2.5118864315095797,-1.0,-2.0,0.9998021868565521,2.4687924969625623,0.40118411546125565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,2.5118864315095797,-1.0,-1.5,0.9998021868565521,2.464769202512387,0.646185617096929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,2.5118864315095797,-1.0,-1.0,0.9998021868565521,2.104624069768836,0.9237649038047643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,2.5118864315095797,-1.0,-0.5,0.9998021868565521,1.3883570987319034,0.8982120188454392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,2.5118864315095797,-1.0,0.0,0.9998021868565521,0.3159682894015936,0.19546791664952215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,2.5118864315095797,-0.5,-2.0,0.9998021868565521,1.1091767018757883,0.17714580184509904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,2.5118864315095797,-0.5,-1.5,0.9998021868565521,1.3960064272718253,0.37876212421462463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,2.5118864315095797,-0.5,-1.0,0.9998021868565521,1.3267143143744846,0.6933656476802936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,2.5118864315095797,-0.5,-0.5,0.9998021868565521,0.9013003631837652,0.9541832617583389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,2.5118864315095797,-0.5,0.0,0.9998021868565521,0.11976457369966631,0.1537181764867076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,2.5118864315095797,0.0,-1.5,0.9998021868565521,0.40361205083600193,0.09807562491413487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,2.5118864315095797,0.0,-1.0,0.9998021868565521,0.6251729577848719,0.296739620584433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,2.5118864315095797,0.0,-0.5,0.9998021868565521,0.4906120264403644,0.5440957568670776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,2.5118864315095797,0.5,-0.5,0.9998021868565521,0.1562920885017034,0.11029312007478465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,10.0,-2.0,-2.0,0.3191992485650119,5.877546874067001,0.20395161061558587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,10.0,-2.0,-1.5,0.3191992485650119,4.813813913140056,0.22509289768207405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,10.0,-2.0,-1.0,0.3191992485650119,3.2535802192609573,0.18969252285051103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,10.0,-2.0,-0.5,0.3191992485650119,1.196845792429702,0.0742633675273067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,10.0,-1.5,-2.0,0.3191992485650119,4.409731660724944,0.1777974041534016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,10.0,-1.5,-1.5,0.3191992485650119,3.7926884823216547,0.23085234513935157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,10.0,-1.5,-1.0,0.3191992485650119,2.679144570966196,0.23805020186075376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,10.0,-1.5,-0.5,0.3191992485650119,1.0690999266585806,0.11522445492647926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,10.0,-1.0,-2.0,0.3191992485650119,2.903776249604171,0.1262070172349841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,10.0,-1.0,-1.5,0.3191992485650119,2.733422853724525,0.1995984424650307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,10.0,-1.0,-1.0,0.3191992485650119,2.0665687248927167,0.27264932309782297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,10.0,-1.0,-0.5,0.3191992485650119,0.9032138631087445,0.1936994388208972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,10.0,-0.5,-2.0,0.3191992485650119,1.3596806407047026,0.05801562456966898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,10.0,-0.5,-1.5,0.3191992485650119,1.6360170273486876,0.12410493247450559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,10.0,-0.5,-1.0,0.3191992485650119,1.4158526810405236,0.2310837770684903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,10.0,-0.5,-0.5,0.3191992485650119,0.6991876017801966,0.308026237009219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,10.0,0.0,-1.5,0.3191992485650119,0.5004710031941411,0.03360483640718861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,10.0,0.0,-1.0,0.3191992485650119,0.7269964394096178,0.10541050790340677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,10.0,0.0,-0.5,0.3191992485650119,0.45702114267293625,0.2177117463883698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,3.511191734215131,10.0,0.5,-0.5,0.3191992485650119,0.17671448578696225,0.04257271538728913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,8.111308307896872,10.0,-1.5,-2.0,0.7373916643542611,1.9627308515315942,0.18651275149612764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,8.111308307896872,10.0,-1.0,-2.0,0.7373916643542611,3.6385640226179587,0.5208573902156102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,8.111308307896872,10.0,-1.0,-1.5,0.7373916643542611,1.7146054893694522,0.33963141444139855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,8.111308307896872,10.0,-0.5,-2.0,0.7373916643542611,3.530879116124371,0.3437967816788176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,8.111308307896872,10.0,-0.5,-1.5,0.7373916643542611,2.6555270614811652,0.5360873526694057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,8.111308307896872,10.0,-0.5,-1.0,0.7373916643542611,1.371498131305839,0.6464969805867642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,8.111308307896872,10.0,0.0,-2.0,0.7373916643542611,1.6396761320508304,0.08046740778322947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,8.111308307896872,10.0,0.0,-1.5,0.7373916643542611,1.8129305560129243,0.15520662557518594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,8.111308307896872,10.0,0.0,-1.0,0.7373916643542611,1.577508104442897,0.28843360336311435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,8.111308307896872,10.0,0.0,-0.5,0.7373916643542611,0.93340877734075,0.5357317958528214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,8.111308307896872,10.0,0.5,-0.5,0.7373916643542611,0.404507151503152,0.047406196110384685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,midpoint,,,,,,,8.111308307896872,10.0,0.5,0.0,0.7373916643542611,0.4003374274741862,0.10236038313687743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,exact,,,,,,,0.01,0.01,-2.0,-1.0,0.009900990099009901,2.7830711583076706e-06,5.507426388185589e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
