t,total,max_pen,KE_slab,KE_body1,KE_body2,KE_body3,KE_body4
0.1425,-2.2385493,0,0.25399114,0.54208263,0.54449635,0.54566312,0.38280599
0.143,-2.2715691,0,0.45337854,0.53813379,0.54053871,0.54170124,0.37236535
0.1435,-2.3049808,0,0.70133626,0.53419939,0.53659551,0.53775379,0.36206906
0.144,-2.3389007,0,0.99069014,0.53027942,0.53266675,0.53382078,0.35191714
0.1445,-2.3734245,0,1.3133883,0.52637389,0.52875242,0.52990221,0.34190956
0.145,-2.4086252,0,1.6607028,0.52248279,0.52485252,0.52599807,0.33204634
0.1455,-2.4445521,0,2.0234446,0.51860613,0.52096706,0.52210836,0.32232747
0.146,-2.4812296,0,2.3921859,0.5147439,0.51709604,0.51823309,0.31275296
0.1465,-2.5186572,0,2.7574865,0.51089611,0.51323945,0.51437226,0.3033228
0.147,-2.55681,0,3.1101197,0.50706276,0.5093973,0.51052586,0.294037
0.1475,-2.5956389,0,3.4412911,0.50324384,0.50556958,0.5066939,0.28489555
0.148,-2.6350726,0,3.7428465,0.49943936,0.5017563,0.50287637,0.27589845
0.1485,-2.6750195,0,4.007463,0.49564931,0.49795746,0.49907328,0.26704571
